"Disease","County","Year","Sex","Cases","Population","Rate","Lower 95% CI","Upper 95% CI","Annotation Code"
Gonorrhea,Santa Cruz,2012,Total,100,268525,37.2,30.3,45.3,
Gonorrhea,Santa Cruz,2013,Female,65,135463,48.0,37.0,61.2,
Gonorrhea,Santa Cruz,2013,Male,69,135857,50.8,39.5,64.3,
Gonorrhea,Santa Cruz,2013,Total,134,271320,49.4,41.4,58.5,
Gonorrhea,Santa Cruz,2014,Female,60,135957,44.1,33.7,56.8,
Gonorrhea,Santa Cruz,2014,Male,116,136429,85.0,70.3,102.0,
Gonorrhea,Santa Cruz,2014,Total,176,272386,64.6,55.4,74.9,
Gonorrhea,Santa Cruz,2015,Female,70,136927,51.1,39.9,64.6,
Gonorrhea,Santa Cruz,2015,Male,111,137835,80.5,66.3,97.0,
Gonorrhea,Santa Cruz,2015,Total,181,274762,65.9,56.6,76.2,
Gonorrhea,Santa Cruz,2016,Female,99,137190,72.2,58.7,87.8,
Gonorrhea,Santa Cruz,2016,Male,151,138262,109.2,92.5,128.1,
Gonorrhea,Santa Cruz,2016,Total,250,275452,90.8,79.9,102.7,
Gonorrhea,Santa Cruz,2017,Female,132,136713,96.6,80.8,114.5,
Gonorrhea,Santa Cruz,2017,Male,189,138026,136.9,118.1,157.9,
Gonorrhea,Santa Cruz,2017,Total,321,274739,116.8,104.4,130.3,
Gonorrhea,Santa Cruz,2018,Female,116,136132,85.2,70.4,102.2,
Gonorrhea,Santa Cruz,2018,Male,184,137395,133.9,115.3,154.7,
Gonorrhea,Santa Cruz,2018,Total,300,273527,109.7,97.6,122.8,
Gonorrhea,Santa Cruz,2019,Female,79,135502,58.3,46.2,72.7,
Gonorrhea,Santa Cruz,2019,Male,154,136680,112.7,95.6,131.9,
Gonorrhea,Santa Cruz,2019,Total,233,272182,85.6,75.0,97.3,
Gonorrhea,Santa Cruz,2020,Female,68,135687,50.1,38.9,63.5,
Gonorrhea,Santa Cruz,2020,Male,143,136673,104.6,88.2,123.2,
Gonorrhea,Santa Cruz,2020,Total,211,272360,77.5,67.4,88.7,
Gonorrhea,Shasta,2001,Female,7,85413,8.2,3.3,16.9,*
Gonorrhea,Shasta,2001,Male,7,81621,8.6,3.4,17.7,*
Gonorrhea,Shasta,2001,Total,14,167034,8.4,4.6,14.1,
Gonorrhea,Shasta,2002,Female,28,86616,32.3,21.5,46.7,
Gonorrhea,Shasta,2002,Male,15,82962,18.1,10.1,29.8,
Gonorrhea,Shasta,2002,Total,43,169578,25.4,18.4,34.2,
Gonorrhea,Shasta,2003,Female,28,87754,31.9,21.2,46.1,
Gonorrhea,Shasta,2003,Male,13,84233,15.4,8.2,26.4,
Gonorrhea,Shasta,2003,Total,41,171987,23.8,17.1,32.3,
Gonorrhea,Shasta,2004,Female,47,88487,53.1,39.0,70.6,
Gonorrhea,Shasta,2004,Male,22,84982,25.9,16.2,39.2,
Gonorrhea,Shasta,2004,Total,69,173469,39.8,31.0,50.3,
Gonorrhea,Shasta,2005,Female,32,88842,36.0,24.6,50.8,
Gonorrhea,Shasta,2005,Male,14,85412,16.4,9.0,27.5,
Gonorrhea,Shasta,2005,Total,46,174254,26.4,19.3,35.2,
Gonorrhea,Shasta,2006,Female,22,89291,24.6,15.4,37.3,
Gonorrhea,Shasta,2006,Male,15,85947,17.5,9.8,28.8,
Gonorrhea,Shasta,2006,Total,37,175238,21.1,14.9,29.1,
Gonorrhea,Shasta,2007,Female,10,89554,11.2,5.4,20.5,*
Gonorrhea,Shasta,2007,Male,8,86295,9.3,4.0,18.3,*
Gonorrhea,Shasta,2007,Total,18,175849,10.2,6.1,16.2,
Gonorrhea,Shasta,2008,Female,14,89894,15.6,8.5,26.1,
Gonorrhea,Shasta,2008,Male,9,86735,10.4,4.7,19.7,*
Gonorrhea,Shasta,2008,Total,23,176629,13.0,8.3,19.5,
Gonorrhea,Shasta,2009,Female,42,89964,46.7,33.6,63.1,
Gonorrhea,Shasta,2009,Male,29,86917,33.4,22.3,47.9,
Gonorrhea,Shasta,2009,Total,71,176881,40.1,31.4,50.6,
Gonorrhea,Shasta,2010,Female,19,90185,21.1,12.7,32.9,
Gonorrhea,Shasta,2010,Male,17,87303,19.5,11.3,31.2,
Gonorrhea,Shasta,2010,Total,36,177488,20.3,14.2,28.1,
Gonorrhea,Shasta,2011,Female,20,90596,22.1,13.5,34.1,
Gonorrhea,Shasta,2011,Male,25,87748,28.5,18.4,42.1,
Gonorrhea,Shasta,2011,Total,45,178344,25.2,18.4,33.8,
Gonorrhea,Shasta,2012,Female,101,91039,110.9,90.4,134.8,
Gonorrhea,Shasta,2012,Male,74,88302,83.8,65.8,105.2,
Gonorrhea,Shasta,2012,Total,175,179341,97.6,83.7,113.1,
Gonorrhea,Shasta,2013,Female,125,91511,136.6,113.7,162.7,
Gonorrhea,Shasta,2013,Male,122,88793,137.4,114.1,164.0,
Gonorrhea,Shasta,2013,Total,247,180304,137.0,120.4,155.2,
Gonorrhea,Shasta,2014,Female,178,91921,193.6,166.3,224.2,
Gonorrhea,Shasta,2014,Male,200,89133,224.4,194.4,257.7,
Gonorrhea,Shasta,2014,Total,378,181054,208.8,188.3,230.9,
Gonorrhea,Shasta,2015,Female,196,91805,213.5,184.7,245.5,
Gonorrhea,Shasta,2015,Male,170,89007,191.0,163.4,221.9,
Gonorrhea,Shasta,2015,Total,366,180812,202.4,182.2,224.2,
Gonorrhea,Shasta,2016,Female,138,91595,150.7,126.6,178.0,
Gonorrhea,Shasta,2016,Male,146,88692,164.6,139.0,193.6,
Gonorrhea,Shasta,2016,Total,284,180287,157.5,139.7,176.9,
Gonorrhea,Shasta,2017,Female,96,92038,104.3,84.5,127.4,
Gonorrhea,Shasta,2017,Male,104,89057,116.8,95.4,141.5,
Gonorrhea,Shasta,2017,Total,200,181095,110.4,95.7,126.8,
Gonorrhea,Shasta,2018,Female,164,92243,177.8,151.6,207.2,
Gonorrhea,Shasta,2018,Male,149,89229,167.0,141.3,196.0,
Gonorrhea,Shasta,2018,Total,313,181472,172.5,153.9,192.7,
Gonorrhea,Shasta,2019,Female,182,92254,197.3,169.7,228.1,
Gonorrhea,Shasta,2019,Male,114,89133,127.9,105.5,153.6,
Gonorrhea,Shasta,2019,Total,296,181387,163.2,145.1,182.9,
Gonorrhea,Shasta,2020,Female,183,92509,197.8,170.2,228.6,
Gonorrhea,Shasta,2020,Male,188,89372,210.4,181.4,242.6,
Gonorrhea,Shasta,2020,Total,371,181881,204.0,183.8,225.8,
Gonorrhea,Sierra,2001,Female,0,1772,0.0,0.0,208.0,#
Gonorrhea,Sierra,2001,Male,0,1815,0.0,0.0,203.0,#
Gonorrhea,Sierra,2001,Total,0,3587,0.0,0.0,102.8,#
Gonorrhea,Sierra,2002,Female,0,1759,0.0,0.0,209.5,#
Gonorrhea,Sierra,2002,Male,0,1805,0.0,0.0,204.2,#
Gonorrhea,Sierra,2002,Total,0,3564,0.0,0.0,103.5,#
Gonorrhea,Sierra,2003,Female,0,1750,0.0,0.0,210.6,#
Gonorrhea,Sierra,2003,Male,0,1795,0.0,0.0,205.3,#
Gonorrhea,Sierra,2003,Total,0,3545,0.0,0.0,104.0,#
Gonorrhea,Sierra,2004,Female,0,1711,0.0,0.0,215.4,#
Gonorrhea,Sierra,2004,Male,0,1756,0.0,0.0,209.9,#
Gonorrhea,Sierra,2004,Total,0,3467,0.0,0.0,106.3,#
Gonorrhea,Sierra,2005,Female,,1693,,,,s
Gonorrhea,Sierra,2005,Male,,1737,,,,s
Gonorrhea,Sierra,2005,Total,1,3430,29.2,0.7,162.3,*
Gonorrhea,Sierra,2006,Female,0,1689,0.0,0.0,218.2,#
Gonorrhea,Sierra,2006,Male,0,1735,0.0,0.0,212.4,#
Gonorrhea,Sierra,2006,Total,0,3424,0.0,0.0,107.7,#
Gonorrhea,Sierra,2007,Female,0,1648,0.0,0.0,223.6,#
Gonorrhea,Sierra,2007,Male,0,1696,0.0,0.0,217.3,#
Gonorrhea,Sierra,2007,Total,0,3344,0.0,0.0,110.3,#
Gonorrhea,Sierra,2008,Female,0,1617,0.0,0.0,227.9,#
Gonorrhea,Sierra,2008,Male,0,1667,0.0,0.0,221.0,#
Gonorrhea,Sierra,2008,Total,0,3284,0.0,0.0,112.3,#
Gonorrhea,Sierra,2009,Female,,1601,,,,s
Gonorrhea,Sierra,2009,Male,,1642,,,,s
Gonorrhea,Sierra,2009,Total,1,3243,30.8,0.8,171.7,*
Gonorrhea,Sierra,2010,Female,0,1590,0.0,0.0,231.7,#
Gonorrhea,Sierra,2010,Male,0,1646,0.0,0.0,223.9,#
Gonorrhea,Sierra,2010,Total,0,3236,0.0,0.0,113.9,#
Gonorrhea,Sierra,2011,Female,,1590,,,,s
Gonorrhea,Sierra,2011,Male,,1647,,,,s
Gonorrhea,Sierra,2011,Total,1,3237,30.9,0.8,172.0,*
Gonorrhea,Sierra,2012,Female,,1594,,,,s
Gonorrhea,Sierra,2012,Male,,1640,,,,s
Gonorrhea,Sierra,2012,Total,1,3234,30.9,0.8,172.2,*
Gonorrhea,Sierra,2013,Female,,1594,,,,s
Gonorrhea,Sierra,2013,Male,,1636,,,,s
Gonorrhea,Sierra,2013,Total,2,3230,61.9,7.5,223.5,*
Gonorrhea,Sierra,2014,Female,,1588,,,,s
Gonorrhea,Sierra,2014,Male,,1632,,,,s
Gonorrhea,Sierra,2014,Total,1,3220,31.1,0.8,172.9,*
Gonorrhea,Sierra,2015,Female,,1587,,,,s
Gonorrhea,Sierra,2015,Male,,1626,,,,s
Gonorrhea,Sierra,2015,Total,3,3213,93.4,19.3,272.6,*
Gonorrhea,Sierra,2016,Female,,1601,,,,s
Gonorrhea,Sierra,2016,Male,,1619,,,,s
Gonorrhea,Sierra,2016,Total,2,3220,62.1,7.5,224.2,*
Gonorrhea,Sierra,2017,Female,0,1610,0.0,0.0,228.9,#
Gonorrhea,Sierra,2017,Male,0,1623,0.0,0.0,227.0,#
Gonorrhea,Sierra,2017,Total,0,3233,0.0,0.0,114.0,#
Gonorrhea,Sierra,2018,Female,,1612,,,,s
Gonorrhea,Sierra,2018,Male,,1620,,,,s
Gonorrhea,Sierra,2018,Total,1,3232,30.9,0.8,172.3,*
Gonorrhea,Sierra,2019,Female,,1611,,,,s
Gonorrhea,Sierra,2019,Male,,1622,,,,s
Gonorrhea,Sierra,2019,Total,1,3233,30.9,0.8,172.2,*
Gonorrhea,Sierra,2020,Female,,1614,,,,s
Gonorrhea,Sierra,2020,Male,,1619,,,,s
Gonorrhea,Sierra,2020,Total,1,3233,30.9,0.8,172.2,*
Gonorrhea,Siskiyou,2001,Female,,22464,,,,s
Gonorrhea,Siskiyou,2001,Male,,21811,,,,s
Gonorrhea,Siskiyou,2001,Total,5,44275,11.3,3.7,26.4,*
Gonorrhea,Siskiyou,2002,Female,,22503,,,,s
Gonorrhea,Siskiyou,2002,Male,,21881,,,,s
Gonorrhea,Siskiyou,2002,Total,3,44384,6.8,1.4,19.8,*
Gonorrhea,Siskiyou,2003,Female,,22570,,,,s
Gonorrhea,Siskiyou,2003,Male,,22027,,,,s
Gonorrhea,Siskiyou,2003,Total,5,44597,11.2,3.6,26.2,*
Gonorrhea,Siskiyou,2004,Female,,22642,,,,s
Gonorrhea,Siskiyou,2004,Male,,22143,,,,s
Gonorrhea,Siskiyou,2004,Total,7,44785,15.6,6.3,32.2,*
Gonorrhea,Siskiyou,2005,Female,,22711,,,,s
Gonorrhea,Siskiyou,2005,Male,,22234,,,,s
Gonorrhea,Siskiyou,2005,Total,12,44945,26.7,13.8,46.6,
Gonorrhea,Siskiyou,2006,Female,,22677,,,,s
Gonorrhea,Siskiyou,2006,Male,,22214,,,,s
Gonorrhea,Siskiyou,2006,Total,10,44891,22.3,10.7,41.0,*
Gonorrhea,Siskiyou,2007,Female,0,22635,0.0,0.0,16.3,#
Gonorrhea,Siskiyou,2007,Male,0,22227,0.0,0.0,16.6,#
Gonorrhea,Siskiyou,2007,Total,0,44862,0.0,0.0,8.2,#
Gonorrhea,Siskiyou,2008,Female,0,22683,0.0,0.0,16.3,#
Gonorrhea,Siskiyou,2008,Male,0,22358,0.0,0.0,16.5,#
Gonorrhea,Siskiyou,2008,Total,0,45041,0.0,0.0,8.2,#
Gonorrhea,Siskiyou,2009,Female,,22589,,,,s
Gonorrhea,Siskiyou,2009,Male,,22361,,,,s
Gonorrhea,Siskiyou,2009,Total,13,44950,28.9,15.4,49.5,
Gonorrhea,Siskiyou,2010,Female,,22476,,,,s
Gonorrhea,Siskiyou,2010,Male,,22383,,,,s
Gonorrhea,Siskiyou,2010,Total,6,44859,13.4,4.9,29.1,*
Gonorrhea,Siskiyou,2011,Female,,22474,,,,s
Gonorrhea,Siskiyou,2011,Male,,22438,,,,s
Gonorrhea,Siskiyou,2011,Total,10,44912,22.3,10.7,40.9,*
Gonorrhea,Siskiyou,2012,Female,,22486,,,,s
Gonorrhea,Siskiyou,2012,Male,,22423,,,,s
Gonorrhea,Siskiyou,2012,Total,7,44909,15.6,6.3,32.1,*
Gonorrhea,Siskiyou,2013,Female,,22468,,,,s
Gonorrhea,Siskiyou,2013,Male,,22352,,,,s
Gonorrhea,Siskiyou,2013,Total,20,44820,44.6,27.3,68.9,
Gonorrhea,Siskiyou,2014,Female,13,22425,58.0,30.9,99.1,
Gonorrhea,Siskiyou,2014,Male,16,22376,71.5,40.9,116.1,
Gonorrhea,Siskiyou,2014,Total,29,44801,64.7,43.4,93.0,
Gonorrhea,Siskiyou,2015,Female,,22422,,,,s
Gonorrhea,Siskiyou,2015,Male,,22233,,,,s
Gonorrhea,Siskiyou,2015,Total,8,44655,17.9,7.7,35.3,*
Gonorrhea,Siskiyou,2016,Female,15,22395,67.0,37.5,110.4,
Gonorrhea,Siskiyou,2016,Male,16,22159,72.2,41.3,117.2,
Gonorrhea,Siskiyou,2016,Total,31,44554,69.6,47.3,98.7,
Gonorrhea,Siskiyou,2017,Female,15,22342,67.1,37.6,110.7,
Gonorrhea,Siskiyou,2017,Male,12,22048,54.4,28.1,95.1,
Gonorrhea,Siskiyou,2017,Total,27,44390,60.8,40.1,88.5,
Gonorrhea,Siskiyou,2018,Female,12,22262,53.9,27.9,94.1,
Gonorrhea,Siskiyou,2018,Male,12,22043,54.4,28.1,95.1,
Gonorrhea,Siskiyou,2018,Total,24,44305,54.2,34.7,80.6,
Gonorrhea,Siskiyou,2019,Female,35,22241,157.4,109.6,218.8,
Gonorrhea,Siskiyou,2019,Male,33,21952,150.3,103.5,211.1,
Gonorrhea,Siskiyou,2019,Total,69,44193,156.1,121.5,197.6,
Gonorrhea,Siskiyou,2020,Female,34,22235,152.9,105.9,213.6,
Gonorrhea,Siskiyou,2020,Male,42,21856,192.2,138.5,259.7,
Gonorrhea,Siskiyou,2020,Total,76,44091,172.4,135.8,215.7,
Gonorrhea,Solano,2001,Female,119,200691,59.3,49.1,71.0,
Gonorrhea,Solano,2001,Male,102,202277,50.4,41.1,61.2,
Gonorrhea,Solano,2001,Total,222,402968,55.1,48.1,62.8,
Gonorrhea,Solano,2002,Female,151,202735,74.5,63.1,87.3,
Gonorrhea,Solano,2002,Male,127,204081,62.2,51.9,74.0,
Gonorrhea,Solano,2002,Total,278,406816,68.3,60.5,76.9,
Gonorrhea,Solano,2003,Female,130,203877,63.8,53.3,75.7,
Gonorrhea,Solano,2003,Male,120,205052,58.5,48.5,70.0,
Gonorrhea,Solano,2003,Total,250,408929,61.1,53.8,69.2,
Gonorrhea,Solano,2004,Female,179,205205,87.2,74.9,101.0,
Gonorrhea,Solano,2004,Male,118,206184,57.2,47.4,68.5,
Gonorrhea,Solano,2004,Total,297,411389,72.2,64.2,80.9,
Gonorrhea,Solano,2005,Female,234,204855,114.2,100.1,129.8,
Gonorrhea,Solano,2005,Male,174,205715,84.6,72.5,98.1,
Gonorrhea,Solano,2005,Total,408,410570,99.4,90.0,109.5,
Gonorrhea,Solano,2006,Female,216,205356,105.2,91.6,120.2,
Gonorrhea,Solano,2006,Male,137,205995,66.5,55.8,78.6,
Gonorrhea,Solano,2006,Total,353,411351,85.8,77.1,95.2,
Gonorrhea,Solano,2007,Female,197,206109,95.6,82.7,109.9,
Gonorrhea,Solano,2007,Male,144,206527,69.7,58.8,82.1,
Gonorrhea,Solano,2007,Total,341,412636,82.6,74.1,91.9,
Gonorrhea,Solano,2008,Female,193,206443,93.5,80.8,107.6,
Gonorrhea,Solano,2008,Male,118,206724,57.1,47.3,68.4,
Gonorrhea,Solano,2008,Total,311,413167,75.3,67.1,84.1,
Gonorrhea,Solano,2009,Female,160,206166,77.6,66.1,90.6,
Gonorrhea,Solano,2009,Male,160,206322,77.5,66.0,90.5,
Gonorrhea,Solano,2009,Total,320,412488,77.6,69.3,86.6,
Gonorrhea,Solano,2010,Female,250,206986,120.8,106.3,136.7,
Gonorrhea,Solano,2010,Male,187,206211,90.7,78.2,104.6,
Gonorrhea,Solano,2010,Total,437,413197,105.8,96.1,116.2,
Gonorrhea,Solano,2011,Female,158,208618,75.7,64.4,88.5,
Gonorrhea,Solano,2011,Male,108,208306,51.8,42.5,62.6,
Gonorrhea,Solano,2011,Total,266,416924,63.8,56.4,71.9,
Gonorrhea,Solano,2012,Female,204,210963,96.7,83.9,110.9,
Gonorrhea,Solano,2012,Male,153,210016,72.9,61.8,85.3,
Gonorrhea,Solano,2012,Total,357,420979,84.8,76.2,94.1,
Gonorrhea,Solano,2013,Female,210,213412,98.4,85.5,112.6,
Gonorrhea,Solano,2013,Male,205,212175,96.6,83.8,110.8,
Gonorrhea,Solano,2013,Total,415,425587,97.5,88.4,107.4,
Gonorrhea,Solano,2014,Female,271,216155,125.4,110.9,141.2,
Gonorrhea,Solano,2014,Male,313,214998,145.6,129.9,162.6,
Gonorrhea,Solano,2014,Total,584,431153,135.5,124.7,146.9,
Gonorrhea,Solano,2015,Female,319,218529,146.0,130.4,162.9,
Gonorrhea,Solano,2015,Male,364,217373,167.5,150.7,185.6,
Gonorrhea,Solano,2015,Total,684,435902,156.9,145.4,169.1,
Gonorrhea,Solano,2016,Female,317,221023,143.4,128.1,160.1,
Gonorrhea,Solano,2016,Male,381,220201,173.0,156.1,191.3,
Gonorrhea,Solano,2016,Total,698,441224,158.2,146.7,170.4,
Gonorrhea,Solano,2017,Female,336,223147,150.6,134.9,167.6,
Gonorrhea,Solano,2017,Male,454,222574,204.0,185.7,223.6,
Gonorrhea,Solano,2017,Total,792,445721,177.7,165.5,190.5,
Gonorrhea,Solano,2018,Female,459,224869,204.1,185.9,223.7,
Gonorrhea,Solano,2018,Male,532,224222,237.3,217.6,258.3,
Gonorrhea,Solano,2018,Total,992,449091,220.9,207.4,235.1,
Gonorrhea,Solano,2019,Female,344,226265,152.0,136.4,169.0,
Gonorrhea,Solano,2019,Male,489,225436,216.9,198.1,237.0,
Gonorrhea,Solano,2019,Total,836,451701,185.1,172.8,198.0,
Gonorrhea,Solano,2020,Female,435,227206,191.5,173.9,210.3,
Gonorrhea,Solano,2020,Male,548,226199,242.3,222.4,263.4,
Gonorrhea,Solano,2020,Total,987,453405,217.7,204.3,231.7,
Gonorrhea,Sonoma,2001,Female,18,236637,7.6,4.5,12.0,
Gonorrhea,Sonoma,2001,Male,17,228786,7.4,4.3,11.9,
Gonorrhea,Sonoma,2001,Total,35,465423,7.5,5.2,10.5,
Gonorrhea,Sonoma,2002,Female,32,236918,13.5,9.2,19.1,
Gonorrhea,Sonoma,2002,Male,58,229080,25.3,19.2,32.7,
Gonorrhea,Sonoma,2002,Total,90,465998,19.3,15.5,23.7,
Gonorrhea,Sonoma,2003,Female,52,238069,21.8,16.3,28.6,
Gonorrhea,Sonoma,2003,Male,63,230188,27.4,21.0,35.0,
Gonorrhea,Sonoma,2003,Total,115,468257,24.6,20.3,29.5,
Gonorrhea,Sonoma,2004,Female,67,238891,28.0,21.7,35.6,
Gonorrhea,Sonoma,2004,Male,76,231042,32.9,25.9,41.2,
Gonorrhea,Sonoma,2004,Total,144,469933,30.6,25.8,36.1,
Gonorrhea,Sonoma,2005,Female,69,238649,28.9,22.5,36.6,
Gonorrhea,Sonoma,2005,Male,83,230875,36.0,28.6,44.6,
Gonorrhea,Sonoma,2005,Total,152,469524,32.4,27.4,37.9,
Gonorrhea,Sonoma,2006,Female,55,238835,23.0,17.3,30.0,
Gonorrhea,Sonoma,2006,Male,71,231132,30.7,24.0,38.7,
Gonorrhea,Sonoma,2006,Total,126,469967,26.8,22.3,31.9,
Gonorrhea,Sonoma,2007,Female,37,240336,15.4,10.8,21.2,
Gonorrhea,Sonoma,2007,Male,56,232651,24.1,18.2,31.3,
Gonorrhea,Sonoma,2007,Total,93,472987,19.7,15.9,24.1,
Gonorrhea,Sonoma,2008,Female,29,242159,12.0,8.0,17.2,
Gonorrhea,Sonoma,2008,Male,40,234491,17.1,12.2,23.2,
Gonorrhea,Sonoma,2008,Total,69,476650,14.5,11.3,18.3,
Gonorrhea,Sonoma,2009,Female,31,243970,12.7,8.6,18.0,
Gonorrhea,Sonoma,2009,Male,61,236628,25.8,19.7,33.1,
Gonorrhea,Sonoma,2009,Total,92,480598,19.1,15.4,23.5,
Gonorrhea,Sonoma,2010,Female,40,245926,16.3,11.6,22.1,
Gonorrhea,Sonoma,2010,Male,57,238088,23.9,18.1,31.0,
Gonorrhea,Sonoma,2010,Total,97,484014,20.0,16.3,24.4,
Gonorrhea,Sonoma,2011,Female,46,247513,18.6,13.6,24.8,
Gonorrhea,Sonoma,2011,Male,87,240020,36.2,29.0,44.7,
Gonorrhea,Sonoma,2011,Total,134,487533,27.5,23.0,32.6,
Gonorrhea,Sonoma,2012,Female,60,248898,24.1,18.4,31.0,
Gonorrhea,Sonoma,2012,Male,93,241500,38.5,31.1,47.2,
Gonorrhea,Sonoma,2012,Total,153,490398,31.2,26.5,36.6,
Gonorrhea,Sonoma,2013,Female,95,251108,37.8,30.6,46.2,
Gonorrhea,Sonoma,2013,Male,159,243744,65.2,55.5,76.2,
Gonorrhea,Sonoma,2013,Total,254,494852,51.3,45.2,58.0,
Gonorrhea,Sonoma,2014,Female,82,252680,32.5,25.8,40.3,
Gonorrhea,Sonoma,2014,Male,134,245471,54.6,45.7,64.7,
Gonorrhea,Sonoma,2014,Total,216,498151,43.4,37.8,49.5,
Gonorrhea,Sonoma,2015,Female,148,253719,58.3,49.3,68.5,
Gonorrhea,Sonoma,2015,Male,294,246834,119.1,105.9,133.5,
Gonorrhea,Sonoma,2015,Total,443,500553,88.5,80.5,97.1,
Gonorrhea,Sonoma,2016,Female,180,254366,70.8,60.8,81.9,
Gonorrhea,Sonoma,2016,Male,369,247623,149.0,134.2,165.0,
Gonorrhea,Sonoma,2016,Total,550,501989,109.6,100.6,119.1,
Gonorrhea,Sonoma,2017,Female,185,253765,72.9,62.8,84.2,
Gonorrhea,Sonoma,2017,Male,387,247346,156.5,141.3,172.8,
Gonorrhea,Sonoma,2017,Total,574,501111,114.5,105.4,124.3,
Gonorrhea,Sonoma,2018,Female,191,251470,76.0,65.6,87.5,
Gonorrhea,Sonoma,2018,Male,359,245399,146.3,131.6,162.2,
Gonorrhea,Sonoma,2018,Total,553,496869,111.3,102.2,121.0,
Gonorrhea,Sonoma,2019,Female,247,249443,99.0,87.1,112.2,
Gonorrhea,Sonoma,2019,Male,501,243225,206.0,188.4,224.8,
Gonorrhea,Sonoma,2019,Total,749,492668,152.0,141.3,163.3,
Gonorrhea,Sonoma,2020,Female,226,248183,91.1,79.6,103.7,
Gonorrhea,Sonoma,2020,Male,411,241697,170.0,154.0,187.3,
Gonorrhea,Sonoma,2020,Total,638,489880,130.2,120.3,140.7,
Gonorrhea,Stanislaus,2001,Female,125,235061,53.2,44.3,63.4,
Gonorrhea,Stanislaus,2001,Male,79,228067,34.6,27.4,43.2,
Gonorrhea,Stanislaus,2001,Total,204,463128,44.0,38.2,50.5,
Gonorrhea,Stanislaus,2002,Female,82,240286,34.1,27.1,42.4,
Gonorrhea,Stanislaus,2002,Male,78,233294,33.4,26.4,41.7,
Gonorrhea,Stanislaus,2002,Total,160,473580,33.8,28.8,39.4,
Gonorrhea,Stanislaus,2003,Female,156,244919,63.7,54.1,74.5,
Gonorrhea,Stanislaus,2003,Male,127,238088,53.3,44.5,63.5,
Gonorrhea,Stanislaus,2003,Total,283,483007,58.6,52.0,65.8,
Gonorrhea,Stanislaus,2004,Female,284,248433,114.3,101.4,128.4,
Gonorrhea,Stanislaus,2004,Male,251,241850,103.8,91.3,117.4,
Gonorrhea,Stanislaus,2004,Total,535,490283,109.1,100.1,118.8,
Gonorrhea,Stanislaus,2005,Female,345,252209,136.8,122.7,152.0,
Gonorrhea,Stanislaus,2005,Male,312,245811,126.9,113.2,141.8,
Gonorrhea,Stanislaus,2005,Total,657,498020,131.9,122.0,142.4,
Gonorrhea,Stanislaus,2006,Female,205,254877,80.4,69.8,92.2,
Gonorrhea,Stanislaus,2006,Male,205,248671,82.4,71.5,94.5,
Gonorrhea,Stanislaus,2006,Total,411,503548,81.6,73.9,89.9,
Gonorrhea,Stanislaus,2007,Female,232,257228,90.2,79.0,102.6,
Gonorrhea,Stanislaus,2007,Male,260,251144,103.5,91.3,116.9,
Gonorrhea,Stanislaus,2007,Total,496,508372,97.6,89.2,106.5,
Gonorrhea,Stanislaus,2008,Female,142,258191,55.0,46.3,64.8,
Gonorrhea,Stanislaus,2008,Male,127,252205,50.4,42.0,59.9,
Gonorrhea,Stanislaus,2008,Total,270,510396,52.9,46.8,59.6,
Gonorrhea,Stanislaus,2009,Female,76,258796,29.4,23.1,36.8,
Gonorrhea,Stanislaus,2009,Male,79,253256,31.2,24.7,38.9,
Gonorrhea,Stanislaus,2009,Total,155,512052,30.3,25.7,35.4,
Gonorrhea,Stanislaus,2010,Female,79,260858,30.3,24.0,37.7,
Gonorrhea,Stanislaus,2010,Male,87,255678,34.0,27.3,42.0,
Gonorrhea,Stanislaus,2010,Total,167,516536,32.3,27.6,37.6,
Gonorrhea,Stanislaus,2011,Female,67,261947,25.6,19.8,32.5,
Gonorrhea,Stanislaus,2011,Male,68,257394,26.4,20.5,33.5,
Gonorrhea,Stanislaus,2011,Total,136,519341,26.2,22.0,31.0,
Gonorrhea,Stanislaus,2012,Female,152,264108,57.6,48.8,67.5,
Gonorrhea,Stanislaus,2012,Male,150,259729,57.8,48.9,67.8,
Gonorrhea,Stanislaus,2012,Total,302,523837,57.7,51.3,64.5,
Gonorrhea,Stanislaus,2013,Female,246,265568,92.6,81.4,105.0,
Gonorrhea,Stanislaus,2013,Male,305,261444,116.7,103.9,130.5,
Gonorrhea,Stanislaus,2013,Total,551,527012,104.6,96.0,113.7,
Gonorrhea,Stanislaus,2014,Female,336,267111,125.8,112.7,140.0,
Gonorrhea,Stanislaus,2014,Male,433,263221,164.5,149.4,180.7,
Gonorrhea,Stanislaus,2014,Total,769,530332,145.0,134.9,155.6,
Gonorrhea,Stanislaus,2015,Female,309,269454,114.7,102.3,128.2,
Gonorrhea,Stanislaus,2015,Male,442,265982,166.2,151.1,182.4,
Gonorrhea,Stanislaus,2015,Total,751,535436,140.3,130.4,150.7,
Gonorrhea,Stanislaus,2016,Female,344,272152,126.4,113.4,140.5,
Gonorrhea,Stanislaus,2016,Male,416,268704,154.8,140.3,170.4,
Gonorrhea,Stanislaus,2016,Total,760,540856,140.5,130.7,150.9,
Gonorrhea,Stanislaus,2017,Female,335,274767,121.9,109.2,135.7,
Gonorrhea,Stanislaus,2017,Male,434,271732,159.7,145.1,175.5,
Gonorrhea,Stanislaus,2017,Total,771,546499,141.1,131.3,151.4,
Gonorrhea,Stanislaus,2018,Female,370,276235,133.9,120.7,148.3,
Gonorrhea,Stanislaus,2018,Male,456,273309,166.8,151.9,182.9,
